timestamp,power
2017-11-07 01:45:00,3443.7485
2017-11-07 02:00:00,3322.5752
2017-11-07 02:15:00,3349.2798
2017-11-07 02:30:00,3328.4824
2017-11-07 02:45:00,3280.3813
2017-11-07 03:00:00,3259.1326
2017-11-07 03:15:00,3274.2227
2017-11-07 03:30:00,3232.3687
2017-11-07 03:45:00,3211.4927
2017-11-07 04:00:00,3161.2744
2017-11-07 04:15:00,3182.7314
2017-11-07 04:30:00,3123.2668
2017-11-07 04:45:00,3184.8086
2017-11-07 05:00:00,3139.8079
2017-11-07 05:15:00,3139.8079
2017-11-07 05:30:00,3048.4233
2017-11-07 05:45:00,3087.3059
2017-11-07 06:00:00,3087.5859
2017-11-07 06:15:00,3195.8342
2017-11-07 06:30:00,3195.8342
2017-11-07 06:45:00,3484.2466
2017-11-07 07:00:00,3647.1294
2017-11-07 07:15:00,3647.1294
2017-11-07 07:30:00,4100.6855
2017-11-07 07:45:00,4278.7471
2017-11-07 08:00:00,4590.9634
2017-11-07 08:15:00,5226.6689
2017-11-07 08:30:00,5226.6689
2017-11-07 08:45:00,5683.9863
2017-11-07 09:00:00,6017.1943
2017-11-07 09:15:00,6169.9961
2017-11-07 09:30:00,6642.2939
2017-11-07 09:45:00,6785.8848
2017-11-07 10:00:00,6893.8813
2017-11-07 10:15:00,7073.7842
2017-11-07 10:30:00,6885.6138
2017-11-07 10:45:00,6908.8979
2017-11-07 11:00:00,6908.8979
2017-11-07 11:15:00,7060.4258
2017-11-07 11:30:00,7048.7158
2017-11-07 11:45:00,7004.1025
2017-11-07 12:00:00,6923.2422
2017-11-07 12:15:00,6891.2715
2017-11-07 12:30:00,6760.7627
2017-11-07 12:45:00,6657.4316
2017-11-07 13:00:00,6638.1787
2017-11-07 13:15:00,6838.9233
2017-11-07 13:30:00,6980.7197
2017-11-07 13:45:00,6991.7441
2017-11-07 14:00:00,7171.0713
2017-11-07 14:15:00,7225.9053
2017-11-07 14:30:00,7121.9756
2017-11-07 14:45:00,7052.8896
2017-11-07 15:00:00,7220.7744
2017-11-07 15:15:00,7046.2998
2017-11-07 15:30:00,7046.2998
2017-11-07 15:45:00,7003.0605
2017-11-07 16:00:00,6948.5171
2017-11-07 16:15:00,6868.7217
2017-11-07 16:30:00,6801.1611
2017-11-07 16:45:00,6781.6509
2017-11-07 17:00:00,6751.6289
2017-11-07 17:15:00,6751.6289
2017-11-07 17:30:00,6715.1846
2017-11-07 17:45:00,6736.3018
2017-11-07 18:00:00,6727.8887
2017-11-07 18:15:00,6508.7329
2017-11-07 18:30:00,6392.3623
2017-11-07 18:45:00,6228.7383
2017-11-07 19:00:00,6172.4634
2017-11-07 19:15:00,6024.6025
2017-11-07 19:30:00,6024.6025
2017-11-07 19:45:00,5888.9463
2017-11-07 20:00:00,5660.4751
2017-11-07 20:15:00,5489.2925
2017-11-07 20:30:00,5432.6963
2017-11-07 20:45:00,5471.3447
2017-11-07 21:00:00,5345.0635
2017-11-07 21:15:00,5345.0635
2017-11-07 21:30:00,5257.1387
2017-11-07 21:45:00,5037.8745
2017-11-07 22:00:00,4735.7583
2017-11-07 22:15:00,4309.8613
2017-11-07 22:30:00,4078.9861
2017-11-07 22:45:00,4053.5889
2017-11-07 23:00:00,3970.7827
2017-11-07 23:15:00,3996.2424
2017-11-07 23:30:00,3927.8647
2017-11-07 23:45:00,3860.2666
2017-11-08 00:00:00,3727.9351
2017-11-08 00:15:00,3660.3447
2017-11-08 00:30:00,3592.3748
2017-11-08 00:45:00,3592.3748
2017-11-08 01:00:00,3567.0327
2017-11-08 01:15:00,3493.1377
2017-11-08 01:30:00,3493.1377
2017-11-08 01:45:00,3456.0542
2017-11-08 02:00:00,3417.0244
2017-11-08 02:15:00,3378.1626
2017-11-08 02:30:00,3379.52
2017-11-08 02:45:00,3365.6309
2017-11-08 03:00:00,3344.3762
2017-11-08 03:15:00,3312.5549
2017-11-08 03:30:00,3278.2937
2017-11-08 03:45:00,3047.9692
2017-11-08 04:00:00,3196.2212
2017-11-08 04:15:00,3212.3821
2017-11-08 04:30:00,3185.79
2017-11-08 04:45:00,3185.79
2017-11-08 05:00:00,3189.8511
2017-11-08 05:15:00,3115.7925
2017-11-08 05:30:00,3128.1069
2017-11-08 05:45:00,3083.3818
2017-11-08 06:00:00,3083.3818
2017-11-08 06:15:00,3286.1521
2017-11-08 06:30:00,3382.3286
2017-11-08 06:45:00,3618.4746
2017-11-08 07:00:00,3657.6575
2017-11-08 07:15:00,3794.9487
2017-11-08 07:30:00,3976.5425
2017-11-08 07:45:00,4265.9136
2017-11-08 08:00:00,4535.3208
2017-11-08 08:15:00,5042.3076
2017-11-08 08:30:00,5345.8438
2017-11-08 08:45:00,5612.6274
2017-11-08 09:00:00,5776.7393
2017-11-08 09:15:00,6152.79
2017-11-08 09:30:00,6414.8223
2017-11-08 09:45:00,6632.2197
2017-11-08 10:00:00,6902.1162
2017-11-08 10:15:00,6989.0493
2017-11-08 10:30:00,7077.9189
2017-11-08 10:45:00,7013.2686
2017-11-08 11:00:00,6947.1738
2017-11-08 11:15:00,7091.0425
2017-11-08 11:30:00,7091.0425
2017-11-08 11:45:00,6864.6108
2017-11-08 12:00:00,6768.9697
2017-11-08 12:15:00,6680.0464
2017-11-08 12:30:00,6604.8076
2017-11-08 12:45:00,6530.0967
2017-11-08 13:00:00,6724.0493
2017-11-08 13:15:00,6794.6211
2017-11-08 13:30:00,6803.2153
2017-11-08 13:45:00,6991.7373
2017-11-08 14:00:00,7110.8906
2017-11-08 14:15:00,7302.9634
2017-11-08 14:30:00,7302.9634
2017-11-08 14:45:00,6978.1953
2017-11-08 15:00:00,6976.9092
2017-11-08 15:15:00,7045.1504
2017-11-08 15:30:00,7055.8174
2017-11-08 15:45:00,6875.3008
